Normal Atmosphere,Polluted Atmosphere,Time (sec)
205,377,1132.8
204,377,1132.9
205,377,1133
204,377,1133.1
204,377,1133.2
204,378,1133.3
204,378,1133.4
203,379,1133.5
204,378,1133.6
203,378,1133.7
203,379,1133.8
204,379,1133.9
204,379,1134
203,379,1134.1
203,380,1134.2
203,380,1134.3
203,380,1134.4
203,381,1134.5
203,381,1134.6
203,381,1134.7
203,382,1134.8
203,382,1134.9
203,382,1135
203,382,1135.1
204,383,1135.2
203,383,1135.3
202,382,1135.4
204,383,1135.5
203,384,1135.6
203,383,1135.7
202,384,1135.8
203,384,1135.9
203,385,1136
202,385,1136.1
202,385,1136.2
203,386,1136.3
203,386,1136.4
202,386,1136.5
202,387,1136.6
202,387,1136.7
203,387,1136.8
203,387,1136.9
202,388,1137
203,388,1137.1
202,388,1137.2
202,388,1137.3
202,389,1137.4
202,390,1137.5
202,389,1137.6
202,390,1137.7
202,391,1137.8
202,390,1137.9
201,391,1138
202,391,1138.1
202,391,1138.2
202,391,1138.3
202,392,1138.4
201,392,1138.5
201,393,1138.6
202,393,1138.7
201,393,1138.8
202,393,1138.9
201,394,1139
201,394,1139.1
201,394,1139.2
201,395,1139.3
201,395,1139.4
201,395,1139.5
201,396,1139.6
201,396,1139.7
201,396,1139.8
201,397,1139.9
201,397,1140
200,397,1140.1
201,398,1140.2
201,399,1140.3
201,398,1140.4
201,399,1140.5
202,399,1140.6
201,399,1140.7
200,399,1140.8
200,400,1140.9
200,400,1141
201,400,1141.1
200,400,1141.2
201,401,1141.3
200,402,1141.4
201,401,1141.5
200,402,1141.6
200,402,1141.7
201,402,1141.8
201,403,1141.9
200,402,1142
200,402,1142.1
200,403,1142.2
200,403,1142.3
200,403,1142.4
200,404,1142.5
200,404,1142.6
199,404,1142.7
199,405,1142.8
200,405,1142.9
199,405,1143
200,405,1143.1
199,406,1143.2
199,406,1143.3
199,406,1143.4
199,406,1143.5
199,407,1143.6
199,407,1143.7
199,407,1143.8
199,408,1143.9
199,407,1144
199,408,1144.1
199,408,1144.2
199,408,1144.3
199,408,1144.4
199,409,1144.5
198,409,1144.6
199,409,1144.7
199,410,1144.8
198,410,1144.9
199,411,1145
198,410,1145.1
199,410,1145.2
198,411,1145.3
198,411,1145.4
198,411,1145.5
197,412,1145.6
198,412,1145.7
198,412,1145.8
198,412,1145.9
197,413,1146
198,413,1146.1
197,413,1146.2
197,413,1146.3
198,414,1146.4
198,414,1146.5
197,414,1146.6
198,414,1146.7
197,414,1146.8
197,415,1146.9
197,415,1147
197,415,1147.1
197,415,1147.2
197,415,1147.3
197,416,1147.4
197,416,1147.5
197,416,1147.6
197,416,1147.7
196,417,1147.8
197,417,1147.9
196,417,1148
196,417,1148.1
196,417,1148.2
196,417,1148.3
196,418,1148.4
196,418,1148.5
196,418,1148.6
196,419,1148.7
196,419,1148.8
196,419,1148.9
196,419,1149
196,419,1149.1
196,419,1149.2
196,419,1149.3
196,420,1149.4
196,420,1149.5
195,420,1149.6
196,420,1149.7
196,421,1149.8
196,421,1149.9
195,421,1150
195,421,1150.1
195,421,1150.2
196,422,1150.3
195,422,1150.4
195,422,1150.5
195,422,1150.6
195,422,1150.7
195,423,1150.8
195,422,1150.9
195,422,1151
195,423,1151.1
195,423,1151.2
195,423,1151.3
195,423,1151.4
194,423,1151.5
195,424,1151.6
194,424,1151.7
194,424,1151.8
194,424,1151.9
195,425,1152
194,425,1152.1
194,425,1152.2
194,425,1152.3
194,425,1152.4
194,425,1152.5
194,426,1152.6
194,425,1152.7
194,426,1152.8
194,426,1152.9
194,426,1153
193,426,1153.1
193,426,1153.2
194,427,1153.3
194,426,1153.4
194,426,1153.5
194,427,1153.6
194,427,1153.7
193,427,1153.8
193,427,1153.9
193,427,1154
193,427,1154.1
193,428,1154.2
193,427,1154.3
193,428,1154.4
193,428,1154.5
193,428,1154.6
193,428,1154.7
193,428,1154.8
193,428,1154.9
192,428,1155
193,428,1155.1
193,429,1155.2
192,428,1155.3
192,428,1155.4
193,429,1155.5
193,429,1155.6
192,429,1155.7
192,429,1155.8
192,429,1155.9
192,429,1156
192,429,1156.1
192,429,1156.2
192,429,1156.3
192,429,1156.4
192,429,1156.5
192,430,1156.6
191,430,1156.7
192,429,1156.8
192,430,1156.9
191,430,1157
192,430,1157.1
192,429,1157.2
191,430,1157.3
191,430,1157.4
191,430,1157.5
192,430,1157.6
191,430,1157.7
191,430,1157.8
192,430,1157.9
192,430,1158
191,431,1158.1
191,430,1158.2
191,431,1158.3
191,431,1158.4
191,431,1158.5
191,431,1158.6
191,430,1158.7
191,431,1158.8
191,431,1158.9
191,431,1159
190,431,1159.1
191,431,1159.2
191,431,1159.3
190,431,1159.4
191,431,1159.5
191,431,1159.6
190,431,1159.7
191,431,1159.8
190,431,1159.9
190,431,1160
190,431,1160.1
190,431,1160.2
190,432,1160.3
191,431,1160.4
190,431,1160.5
190,431,1160.6
190,431,1160.7
191,431,1160.8
190,431,1160.9
190,432,1161
190,431,1161.1
190,431,1161.2
190,432,1161.3
190,432,1161.4
190,431,1161.5
189,432,1161.6
189,432,1161.7
189,432,1161.8
190,432,1161.9
189,432,1162
190,432,1162.1
189,433,1162.2
190,432,1162.3
189,432,1162.4
189,432,1162.5
189,432,1162.6
189,432,1162.7
189,432,1162.8
189,432,1162.9
189,432,1163
189,432,1163.1
189,432,1163.2
188,432,1163.3
189,433,1163.4
189,433,1163.5
189,433,1163.6
189,433,1163.7
189,433,1163.8
189,433,1163.9
188,433,1164
189,433,1164.1
189,433,1164.2
188,433,1164.3
188,433,1164.4
189,433,1164.5
188,433,1164.6
189,433,1164.7
188,433,1164.8
188,433,1164.9
188,433,1165
189,433,1165.1
188,433,1165.2
187,434,1165.3
189,433,1165.4
189,433,1165.5
188,434,1165.6
188,434,1165.7
189,433,1165.8
188,434,1165.9
188,434,1166
188,434,1166.1
188,434,1166.2
188,434,1166.3
188,433,1166.4
187,434,1166.5
188,434,1166.6
188,435,1166.7
188,434,1166.8
188,434,1166.9
187,434,1167
188,435,1167.1
187,434,1167.2
187,434,1167.3
187,434,1167.4
188,434,1167.5
187,434,1167.6
187,434,1167.7
187,434,1167.8
188,435,1167.9
187,435,1168
187,435,1168.1
187,435,1168.2
187,435,1168.3
187,435,1168.4
187,435,1168.5
187,435,1168.6
187,435,1168.7
226,435,1168.8
176,435,1168.9
187,435,1169
188,435,1169.1
186,435,1169.2
187,435,1169.3
187,435,1169.4
187,436,1169.5
187,436,1169.6
187,436,1169.7
187,436,1169.8
187,436,1169.9
186,436,1170
186,435,1170.1
187,436,1170.2
186,436,1170.3
186,436,1170.4
186,436,1170.5
186,436,1170.6
186,436,1170.7
186,436,1170.8
186,436,1170.9
187,436,1171
186,436,1171.1
186,436,1171.2
186,436,1171.3
186,437,1171.4
186,437,1171.5
186,437,1171.6
186,437,1171.7
186,437,1171.8
186,436,1171.9
186,436,1172
185,437,1172.1
186,437,1172.2
186,437,1172.3
186,437,1172.4
186,437,1172.5
186,437,1172.6
185,437,1172.7
186,437,1172.8
186,437,1172.9
186,437,1173
186,437,1173.1
185,437,1173.2
186,437,1173.3
186,437,1173.4
186,437,1173.5
186,438,1173.6
185,437,1173.7
185,437,1173.8
185,437,1173.9
185,438,1174
185,437,1174.1
185,437,1174.2
185,437,1174.3
185,438,1174.4
185,437,1174.5
185,438,1174.6
185,438,1174.7
184,438,1174.8
185,438,1174.9
185,438,1175
185,438,1175.1
185,438,1175.2
185,438,1175.3
185,438,1175.4
185,438,1175.5
185,438,1175.6
185,439,1175.7
185,438,1175.8
185,438,1175.9
184,438,1176
185,438,1176.1
184,438,1176.2
185,438,1176.3
184,439,1176.4
185,438,1176.5
185,438,1176.6
184,439,1176.7
185,439,1176.8
185,438,1176.9
185,438,1177
185,439,1177.1
184,438,1177.2
185,438,1177.3
185,439,1177.4
184,439,1177.5
184,439,1177.6
185,439,1177.7
185,439,1177.8
184,439,1177.9
184,439,1178
185,439,1178.1
184,439,1178.2
185,439,1178.3
184,439,1178.4
185,439,1178.5
185,439,1178.6
184,439,1178.7
185,439,1178.8
184,439,1178.9
184,439,1179
184,440,1179.1
185,439,1179.2
185,440,1179.3
184,439,1179.4
184,440,1179.5
184,440,1179.6
185,440,1179.7
184,440,1179.8
184,440,1179.9
184,440,1180
184,440,1180.1
184,440,1180.2
184,440,1180.3
184,440,1180.4
185,440,1180.5
184,440,1180.6
184,440,1180.7
184,440,1180.8
184,440,1180.9
184,441,1181
184,440,1181.1
184,441,1181.2
185,440,1181.3
184,440,1181.4
184,441,1181.5
184,440,1181.6
184,440,1181.7
184,441,1181.8
184,441,1181.9
184,440,1182
184,441,1182.1
184,441,1182.2
184,441,1182.3
184,441,1182.4
184,441,1182.5
184,441,1182.6
184,442,1182.7
184,441,1182.8
184,441,1182.9
183,441,1183
184,441,1183.1
184,441,1183.2
184,442,1183.3
184,441,1183.4
184,441,1183.5
184,441,1183.6
183,441,1183.7
184,442,1183.8
184,442,1183.9
184,441,1184
184,441,1184.1
184,441,1184.2
184,442,1184.3
184,442,1184.4
184,442,1184.5
184,442,1184.6
184,441,1184.7
184,442,1184.8
184,441,1184.9
184,442,1185
184,442,1185.1
184,442,1185.2
185,442,1185.3
185,442,1185.4
186,442,1185.5
187,442,1185.6
190,443,1185.7
192,442,1185.8
195,442,1185.9
200,441,1186
205,442,1186.1
211,442,1186.2
217,442,1186.3
223,442,1186.4
228,442,1186.5
233,442,1186.6
239,441,1186.7
243,442,1186.8
247,442,1186.9
252,441,1187
257,442,1187.1
262,442,1187.2
266,441,1187.3
271,441,1187.4
275,442,1187.5
277,441,1187.6
280,441,1187.7
283,441,1187.8
287,441,1187.9
291,441,1188
295,441,1188.1
297,441,1188.2
300,441,1188.3
302,440,1188.4
305,440,1188.5
307,440,1188.6
311,440,1188.7
314,439,1188.8
317,439,1188.9
318,439,1189
320,439,1189.1
323,439,1189.2
325,438,1189.3
328,438,1189.4
331,437,1189.5
333,437,1189.6
336,437,1189.7
338,436,1189.8
340,436,1189.9
342,435,1190
343,435,1190.1
345,435,1190.2
347,434,1190.3
348,433,1190.4
350,433,1190.5
351,432,1190.6
353,432,1190.7
355,432,1190.8
357,431,1190.9
358,430,1191
360,431,1191.1
361,429,1191.2
362,428,1191.3
364,428,1191.4
365,427,1191.5
366,427,1191.6
367,426,1191.7
368,425,1191.8
369,425,1191.9
370,424,1192
371,423,1192.1
372,423,1192.2
373,423,1192.3
375,421,1192.4
375,420,1192.5
375,420,1192.6
377,419,1192.7
378,419,1192.8
378,418,1192.9
378,417,1193
379,416,1193.1
380,416,1193.2
380,416,1193.3
381,415,1193.4
381,414,1193.5
381,413,1193.6
382,413,1193.7
382,412,1193.8
382,412,1193.9
383,411,1194
382,410,1194.1
383,409,1194.2
383,409,1194.3
383,408,1194.4
382,408,1194.5
383,407,1194.6
383,406,1194.7
383,406,1194.8
383,406,1194.9
383,404,1195
383,404,1195.1
383,403,1195.2
383,402,1195.3
384,402,1195.4
383,402,1195.5
383,401,1195.6
383,400,1195.7
384,399,1195.8
383,399,1195.9
383,398,1196
383,398,1196.1
382,397,1196.2
382,397,1196.3
383,396,1196.4
383,395,1196.5
384,395,1196.6
384,395,1196.7
384,394,1196.8
385,393,1196.9
385,392,1197
386,392,1197.1
386,391,1197.2
386,391,1197.3
386,390,1197.4
386,390,1197.5
386,389,1197.6
386,389,1197.7
387,388,1197.8
388,387,1197.9
389,387,1198
390,386,1198.1
389,386,1198.2
390,385,1198.3
390,385,1198.4
389,384,1198.5
390,383,1198.6
391,383,1198.7
391,382,1198.8
392,382,1198.9
393,381,1199
393,381,1199.1
393,380,1199.2
393,380,1199.3
393,379,1199.4
394,378,1199.5
394,378,1199.6
394,377,1199.7
393,377,1199.8
393,377,1199.9
393,376,1200
393,375,1200.1
392,375,1200.2
392,374,1200.3
392,374,1200.4
392,373,1200.5
391,373,1200.6
390,372,1200.7
390,372,1200.8
390,371,1200.9
389,371,1201
389,370,1201.1
388,370,1201.2
388,370,1201.3
387,369,1201.4
387,368,1201.5
387,368,1201.6
386,367,1201.7
386,367,1201.8
387,366,1201.9
386,367,1202
386,366,1202.1
386,365,1202.2
386,365,1202.3
386,365,1202.4
385,364,1202.5
385,363,1202.6
385,363,1202.7
385,363,1202.8
385,362,1202.9
384,362,1203
384,361,1203.1
384,361,1203.2
384,360,1203.3
384,360,1203.4
384,360,1203.5
384,359,1203.6
384,359,1203.7
383,358,1203.8
384,358,1203.9
383,357,1204
383,357,1204.1
383,357,1204.2
383,357,1204.3
383,356,1204.4
383,356,1204.5
383,355,1204.6
383,355,1204.7
382,354,1204.8
382,355,1204.9
383,354,1205
382,353,1205.1
381,353,1205.2
382,352,1205.3
382,352,1205.4
381,351,1205.5
381,352,1205.6
381,351,1205.7
381,350,1205.8
381,350,1205.9
380,350,1206
380,349,1206.1
380,349,1206.2
380,348,1206.3
380,349,1206.4
379,348,1206.5
380,347,1206.6
379,347,1206.7
379,347,1206.8
379,346,1206.9
379,346,1207
378,345,1207.1
378,347,1207.2
378,345,1207.3
378,344,1207.4
377,344,1207.5
377,343,1207.6
377,343,1207.7
376,343,1207.8
376,342,1207.9
376,342,1208
375,342,1208.1
376,342,1208.2
375,341,1208.3
375,341,1208.4
375,341,1208.5
375,340,1208.6
374,340,1208.7
373,339,1208.8
374,339,1208.9
373,338,1209
373,339,1209.1
372,338,1209.2
372,337,1209.3
371,337,1209.4
371,337,1209.5
371,337,1209.6
371,336,1209.7
371,336,1209.8
370,336,1209.9
370,335,1210
370,335,1210.1
369,334,1210.2
369,334,1210.3
369,334,1210.4
369,333,1210.5
368,333,1210.6
368,333,1210.7
368,333,1210.8
367,332,1210.9
367,333,1211
366,332,1211.1
367,331,1211.2
366,331,1211.3
366,330,1211.4
365,331,1211.5
365,330,1211.6
365,329,1211.7
364,329,1211.8
364,328,1211.9
364,328,1212
364,328,1212.1
363,328,1212.2
363,327,1212.3
362,327,1212.4
363,327,1212.5
362,327,1212.6
362,326,1212.7
361,326,1212.8
361,325,1212.9
361,325,1213
360,325,1213.1
360,325,1213.2
360,324,1213.3
359,324,1213.4
359,324,1213.5
359,324,1213.6
359,323,1213.7
359,323,1213.8
358,322,1213.9
359,323,1214
358,322,1214.1
357,322,1214.2
357,321,1214.3
357,322,1214.4
357,321,1214.5
356,320,1214.6
356,320,1214.7
356,320,1214.8
356,320,1214.9
355,319,1215
355,319,1215.1
355,319,1215.2
355,319,1215.3
354,318,1215.4
354,318,1215.5
354,318,1215.6
353,318,1215.7
353,317,1215.8
354,317,1215.9
353,316,1216
352,317,1216.1
352,316,1216.2
352,315,1216.3
352,315,1216.4
352,315,1216.5
351,315,1216.6
351,315,1216.7
350,315,1216.8
350,315,1216.9
350,314,1217
349,314,1217.1
350,314,1217.2
349,313,1217.3
349,313,1217.4
349,313,1217.5
348,313,1217.6
348,312,1217.7
348,312,1217.8
348,312,1217.9
347,312,1218
347,311,1218.1
346,311,1218.2
347,311,1218.3
346,310,1218.4
346,311,1218.5
345,309,1218.6
345,312,1218.7
345,308,1218.8
345,311,1218.9
344,308,1219
345,311,1219.1
344,307,1219.2
343,309,1219.3
344,308,1219.4
343,309,1219.5
342,307,1219.6
342,308,1219.7
342,308,1219.8
342,307,1219.9
341,306,1220
341,306,1220.1
341,306,1220.2
341,306,1220.3
340,306,1220.4
340,305,1220.5
340,305,1220.6
340,305,1220.7
339,305,1220.8
339,306,1220.9
339,305,1221
339,305,1221.1
338,305,1221.2
338,305,1221.3
338,305,1221.4
337,305,1221.5
337,306,1221.6
337,305,1221.7
337,306,1221.8
336,306,1221.9
336,306,1222
336,306,1222.1
336,306,1222.2
336,307,1222.3
335,307,1222.4
335,308,1222.5
336,308,1222.6
334,309,1222.7
334,309,1222.8
334,309,1222.9
334,310,1223
334,311,1223.1
333,311,1223.2
334,312,1223.3
333,312,1223.4
333,313,1223.5
332,313,1223.6
332,314,1223.7
332,315,1223.8
331,315,1223.9
331,316,1224
331,317,1224.1
331,317,1224.2
330,318,1224.3
330,319,1224.4
330,320,1224.5
330,320,1224.6
329,321,1224.7
329,322,1224.8
329,322,1224.9
329,323,1225
328,324,1225.1
329,325,1225.2
328,326,1225.3
328,326,1225.4
328,328,1225.5
328,328,1225.6
327,329,1225.7
327,330,1225.8
326,331,1225.9
326,331,1226
327,332,1226.1
326,333,1226.2
326,334,1226.3
325,335,1226.4
326,335,1226.5
325,336,1226.6
325,337,1226.7
325,338,1226.8
325,338,1226.9
324,339,1227
324,340,1227.1
324,341,1227.2
323,342,1227.3
323,342,1227.4
323,343,1227.5
323,344,1227.6
322,345,1227.7
322,346,1227.8
322,346,1227.9
322,347,1228
322,348,1228.1
322,348,1228.2
321,349,1228.3
321,350,1228.4
320,351,1228.5
320,351,1228.6
320,352,1228.7
320,353,1228.8
320,353,1228.9
320,354,1229
319,355,1229.1
319,356,1229.2
319,356,1229.3
318,358,1229.4
318,358,1229.5
318,358,1229.6
318,359,1229.7
318,360,1229.8
317,361,1229.9
317,361,1230
317,362,1230.1
317,362,1230.2
316,363,1230.3
317,364,1230.4
316,365,1230.5
316,365,1230.6
316,366,1230.7
315,366,1230.8
315,368,1230.9
315,368,1231
314,368,1231.1
315,369,1231.2
314,370,1231.3
314,370,1231.4
314,370,1231.5
314,372,1231.6
313,372,1231.7
313,372,1231.8
314,373,1231.9
312,374,1232
312,374,1232.1
312,375,1232.2
312,376,1232.3
312,376,1232.4
311,376,1232.5
311,377,1232.6
311,377,1232.7
311,378,1232.8
310,379,1232.9
310,379,1233
310,380,1233.1
310,380,1233.2
310,381,1233.3
310,381,1233.4
309,382,1233.5
309,382,1233.6
309,383,1233.7
309,383,1233.8
308,383,1233.9
309,384,1234
308,385,1234.1
308,385,1234.2
307,385,1234.3
308,386,1234.4
307,386,1234.5
307,387,1234.6
307,387,1234.7
307,387,1234.8
306,389,1234.9
307,388,1235
306,389,1235.1
306,389,1235.2
306,390,1235.3
306,389,1235.4
306,390,1235.5
305,391,1235.6
305,391,1235.7
305,391,1235.8
304,392,1235.9
304,392,1236
304,392,1236.1
304,393,1236.2
304,393,1236.3
303,394,1236.4
303,394,1236.5
304,394,1236.6
304,395,1236.7
303,394,1236.8
303,395,1236.9
302,396,1237
303,396,1237.1
302,396,1237.2
302,396,1237.3
302,397,1237.4
302,397,1237.5
301,397,1237.6
301,397,1237.7
301,398,1237.8
301,398,1237.9
301,398,1238
301,398,1238.1
300,399,1238.2
300,399,1238.3
300,399,1238.4
299,401,1238.5
300,400,1238.6
299,400,1238.7
299,400,1238.8
299,401,1238.9
299,401,1239
299,401,1239.1
298,402,1239.2
298,402,1239.3
298,402,1239.4
298,402,1239.5
298,403,1239.6
298,404,1239.7
297,403,1239.8
297,403,1239.9
297,403,1240
296,404,1240.1
296,404,1240.2
296,404,1240.3
296,405,1240.4
296,405,1240.5
296,405,1240.6
296,405,1240.7
295,406,1240.8
295,406,1240.9
295,406,1241
295,406,1241.1
295,406,1241.2
295,407,1241.3
294,407,1241.4
294,407,1241.5
294,407,1241.6
294,407,1241.7
294,407,1241.8
294,407,1241.9
294,406,1242
293,407,1242.1
293,407,1242.2
293,407,1242.3
293,406,1242.4
293,407,1242.5
292,406,1242.6
292,406,1242.7
293,406,1242.8
292,406,1242.9
292,405,1243
291,405,1243.1
292,405,1243.2
291,404,1243.3
291,404,1243.4
290,404,1243.5
290,404,1243.6
290,403,1243.7
290,402,1243.8
290,402,1243.9
290,401,1244
290,401,1244.1
289,401,1244.2
289,400,1244.3
290,400,1244.4
289,399,1244.5
289,399,1244.6
289,398,1244.7
289,398,1244.8
288,397,1244.9
288,397,1245
288,396,1245.1
288,396,1245.2
288,395,1245.3
287,395,1245.4
287,394,1245.5
287,394,1245.6
287,393,1245.7
287,393,1245.8
287,392,1245.9
287,392,1246
286,391,1246.1
286,391,1246.2
287,390,1246.3
286,390,1246.4
286,389,1246.5
286,389,1246.6
285,388,1246.7
285,388,1246.8
285,387,1246.9
285,387,1247
285,386,1247.1
284,386,1247.2
284,386,1247.3
284,385,1247.4
284,385,1247.5
284,385,1247.6
284,385,1247.7
284,384,1247.8
283,384,1247.9
283,383,1248
283,383,1248.1
283,383,1248.2
283,383,1248.3
283,383,1248.4
283,382,1248.5
282,382,1248.6
282,381,1248.7
282,381,1248.8
282,382,1248.9
282,381,1249
281,381,1249.1
281,380,1249.2
281,381,1249.3
281,380,1249.4
281,380,1249.5
281,379,1249.6
280,379,1249.7
280,379,1249.8
280,378,1249.9
280,379,1250
280,379,1250.1
280,378,1250.2
280,377,1250.3
279,377,1250.4
279,377,1250.5
279,376,1250.6
279,376,1250.7
279,376,1250.8
279,375,1250.9
279,375,1251
278,375,1251.1
278,375,1251.2
278,374,1251.3
278,374,1251.4
278,373,1251.5
278,373,1251.6
278,373,1251.7
278,372,1251.8
277,372,1251.9
277,371,1252
277,371,1252.1
277,370,1252.2
277,370,1252.3
276,370,1252.4
276,369,1252.5
276,369,1252.6
276,369,1252.7
276,368,1252.8
276,368,1252.9
276,368,1253
276,367,1253.1
275,366,1253.2
275,367,1253.3
275,366,1253.4
275,365,1253.5
275,365,1253.6
274,364,1253.7
275,364,1253.8
274,364,1253.9
274,363,1254
274,363,1254.1
274,362,1254.2
273,362,1254.3
273,361,1254.4
273,361,1254.5
273,361,1254.6
273,360,1254.7
273,360,1254.8
272,359,1254.9
272,359,1255
272,359,1255.1
272,358,1255.2
272,358,1255.3
272,358,1255.4
272,357,1255.5
271,358,1255.6
271,356,1255.7
271,356,1255.8
271,355,1255.9
271,356,1256
271,356,1256.1
271,355,1256.2
271,354,1256.3
270,354,1256.4
270,353,1256.5
270,353,1256.6
269,353,1256.7
270,352,1256.8
270,352,1256.9
269,352,1257
269,351,1257.1
269,351,1257.2
269,351,1257.3
269,350,1257.4
269,350,1257.5
268,349,1257.6
268,349,1257.7
268,349,1257.8
268,349,1257.9
268,349,1258
268,348,1258.1
268,347,1258.2
268,347,1258.3
267,347,1258.4
268,347,1258.5
267,346,1258.6
267,346,1258.7
267,346,1258.8
267,345,1258.9
266,345,1259
267,344,1259.1
266,344,1259.2
266,344,1259.3
266,344,1259.4
266,343,1259.5
266,343,1259.6
265,343,1259.7
266,342,1259.8
266,342,1259.9
265,341,1260
265,341,1260.1
265,341,1260.2
265,340,1260.3
265,340,1260.4
264,339,1260.5
264,339,1260.6
264,338,1260.7
264,338,1260.8
264,339,1260.9
264,337,1261
264,337,1261.1
264,338,1261.2
264,336,1261.3
263,336,1261.4
263,336,1261.5
263,336,1261.6
263,335,1261.7
262,335,1261.8
263,334,1261.9
263,335,1262
262,334,1262.1
262,333,1262.2
262,334,1262.3
262,333,1262.4
262,332,1262.5
262,332,1262.6
261,332,1262.7
262,331,1262.8
261,331,1262.9
262,330,1263
261,330,1263.1
261,330,1263.2
261,330,1263.3
261,329,1263.4
261,329,1263.5
261,329,1263.6
260,328,1263.7
260,328,1263.8
261,327,1263.9
260,327,1264
260,327,1264.1
260,327,1264.2
260,326,1264.3
259,326,1264.4
259,326,1264.5
259,326,1264.6
259,325,1264.7
259,325,1264.8
259,325,1264.9
259,324,1265
259,323,1265.1
258,323,1265.2
258,323,1265.3
257,323,1265.4
258,323,1265.5
258,322,1265.6
257,321,1265.7
258,321,1265.8
258,321,1265.9
258,320,1266
257,321,1266.1
257,320,1266.2
258,320,1266.3
257,320,1266.4
257,319,1266.5
256,319,1266.6
257,319,1266.7
256,319,1266.8
256,318,1266.9
256,317,1267
256,318,1267.1
256,317,1267.2
256,317,1267.3
256,316,1267.4
255,316,1267.5
256,315,1267.6
255,315,1267.7
255,315,1267.8
255,315,1267.9
255,315,1268
255,314,1268.1
255,314,1268.2
255,313,1268.3
255,313,1268.4
254,313,1268.5
254,313,1268.6
254,312,1268.7
254,312,1268.8
254,312,1268.9
254,312,1269
254,312,1269.1
253,311,1269.2
254,311,1269.3
254,311,1269.4
254,311,1269.5
253,310,1269.6
253,310,1269.7
253,309,1269.8
253,310,1269.9
253,309,1270
253,309,1270.1
253,308,1270.2
253,308,1270.3
252,308,1270.4
252,308,1270.5
252,307,1270.6
252,307,1270.7
252,307,1270.8
252,306,1270.9
252,306,1271
251,306,1271.1
252,306,1271.2
251,305,1271.3
251,305,1271.4
251,305,1271.5
251,305,1271.6
251,305,1271.7
251,305,1271.8
250,304,1271.9
250,304,1272
250,304,1272.1
250,303,1272.2
250,303,1272.3
250,303,1272.4
250,303,1272.5
250,302,1272.6
250,302,1272.7
249,302,1272.8
250,302,1272.9
249,302,1273
249,301,1273.1
249,301,1273.2
250,301,1273.3
250,301,1273.4
249,301,1273.5
249,301,1273.6
249,300,1273.7
249,301,1273.8
249,300,1273.9
248,299,1274
248,299,1274.1
248,299,1274.2
248,299,1274.3
248,299,1274.4
248,298,1274.5
248,298,1274.6
248,298,1274.7
247,297,1274.8
247,297,1274.9
248,297,1275
247,297,1275.1
247,297,1275.2
247,296,1275.3
247,296,1275.4
247,296,1275.5
247,296,1275.6
247,296,1275.7
246,295,1275.8
246,295,1275.9
246,295,1276
246,295,1276.1
246,295,1276.2
245,294,1276.3
246,294,1276.4
246,294,1276.5
246,293,1276.6
246,294,1276.7
245,294,1276.8
245,293,1276.9
245,293,1277
245,293,1277.1
245,293,1277.2
246,292,1277.3
245,292,1277.4
244,292,1277.5
244,292,1277.6
245,292,1277.7
244,292,1277.8
244,292,1277.9
244,291,1278
244,291,1278.1
244,291,1278.2
244,291,1278.3
244,291,1278.4
244,290,1278.5
244,290,1278.6
243,290,1278.7
243,290,1278.8
243,290,1278.9
243,290,1279
243,289,1279.1
243,289,1279.2
243,289,1279.3
242,289,1279.4
243,289,1279.5
243,289,1279.6
243,288,1279.7
242,289,1279.8
242,288,1279.9
242,288,1280
243,288,1280.1
241,288,1280.2
242,288,1280.3
241,287,1280.4
241,287,1280.5
241,287,1280.6
241,287,1280.7
241,287,1280.8
241,287,1280.9
241,286,1281
241,287,1281.1
240,286,1281.2
241,286,1281.3
240,286,1281.4
240,286,1281.5
241,286,1281.6
240,286,1281.7
240,285,1281.8
240,285,1281.9
240,285,1282
240,285,1282.1
240,285,1282.2
239,284,1282.3
240,285,1282.4
239,284,1282.5
240,284,1282.6
239,284,1282.7
239,284,1282.8
239,284,1282.9
239,284,1283
239,283,1283.1
239,283,1283.2
239,283,1283.3
238,283,1283.4
238,283,1283.5
238,283,1283.6
238,283,1283.7
238,282,1283.8
238,282,1283.9
238,282,1284
238,282,1284.1
238,282,1284.2
237,282,1284.3
237,282,1284.4
237,281,1284.5
237,281,1284.6
237,281,1284.7
238,281,1284.8
237,281,1284.9
237,281,1285
237,280,1285.1
237,280,1285.2
236,280,1285.3
236,280,1285.4
236,280,1285.5
236,280,1285.6
236,279,1285.7
237,279,1285.8
236,279,1285.9
236,279,1286
235,279,1286.1
236,279,1286.2
236,278,1286.3
236,278,1286.4
235,278,1286.5
235,278,1286.6
235,278,1286.7
235,278,1286.8
236,278,1286.9
235,277,1287
235,278,1287.1
235,277,1287.2
235,278,1287.3
234,277,1287.4
235,277,1287.5
234,277,1287.6
234,277,1287.7
234,276,1287.8
234,276,1287.9
234,276,1288
234,276,1288.1
234,276,1288.2
234,276,1288.3
233,275,1288.4
233,276,1288.5
233,275,1288.6
233,275,1288.7
233,276,1288.8
233,274,1288.9
233,275,1289
233,275,1289.1
232,274,1289.2
232,274,1289.3
233,275,1289.4
233,274,1289.5
232,273,1289.6
232,273,1289.7
232,273,1289.8
232,274,1289.9
231,273,1290
232,273,1290.1
232,273,1290.2
231,273,1290.3
231,272,1290.4
232,273,1290.5
231,272,1290.6
231,272,1290.7
231,272,1290.8
231,272,1290.9
231,272,1291
231,272,1291.1
231,272,1291.2
231,271,1291.3
231,271,1291.4
